Município,Ano,Agro,Indústria,Serviço,IPTU,ISS,ITBI,Vínculos,PIB
Iraceminha,2004,4.317456359102245,0.3576059850374065,1.6386533665835412,14.018762247465435,21.821146745519602,5.192264141910798,0.056359102244389024,8034.79
Iraceminha,2005,3.0729193506828136,0.25843854676629735,1.616335995877351,14.696863547642153,25.31425148432767,16.575264303161685,0.055913424375161044,6981.28
Iraceminha,2006,3.2565947242206237,0.33946176392219557,1.766853184119371,12.092072209243966,44.99521806061284,22.84915088695297,0.06847855049293898,7612.02
Iraceminha,2007,4.13343198914786,0.5004316191885559,1.8591688247626095,13.50984887117837,65.36203277381182,16.1701434942,0.06683931434208903,8657.51
Iraceminha,2008,5.398530762167126,0.5594582185491277,2.3934802571166207,10.681082670942446,48.973202423587004,16.35891027571311,0.05968778696051423,11198.69
Iraceminha,2009,5.859519408502773,0.6649722735674677,2.805221811460259,12.410381446252124,24.60756917436807,22.56890155479628,0.07578558225508318,12233.05
Iraceminha,2010,5.71198129748685,0.7410870835768556,2.9549970777323202,17.792641996051174,58.53213010329772,23.999289457067214,0.0853302162478083,12674.8
Iraceminha,2011,6.467944168440975,1.0113555713271825,3.7111426543647976,20.909441516294205,62.78659316908871,28.033071298411404,0.09202744263070736,14810.68
Iraceminha,2012,5.956449309852451,0.9340790099952404,3.971918134221799,20.148214338715114,75.22862377741694,15.608724461768682,0.0794859590671109,14823.75
Iraceminha,2013,9.137939221272555,1.1652421652421652,4.598290598290598,18.4596107043316,55.484712708667615,19.95049929717595,0.08831908831908832,19393.68
Iraceminha,2014,8.975329341317366,0.9394011976047905,5.467305389221557,22.437336519000457,84.89079020020718,27.18742377629988,0.09077844311377245,20331.23
Iraceminha,2015,9.256583715873399,1.1087219135056776,5.612708383667552,25.234982791109687,51.059150012041314,10.884273296337641,0.08697753080454217,21254.25
Iraceminha,2016,9.983426760906653,1.3302461613453571,6.447721179624665,38.19081413920278,71.68705011250695,20.62725159356556,0.07531074823300024,23642.19
Iraceminha,2017,9.652569461519548,1.067863289894271,6.765183181706417,34.560769563361696,60.72125658265626,32.475739175185396,0.08384558642734202,23526.97
Iraceminha,2018,10.583312577833127,1.1823163138231632,6.315566625155666,37.39198447389066,68.60924675436414,39.40002856993126,0.08866749688667497,24480.64
Iraceminha,2019,9.78546277665996,1.2069919517102616,7.024647887323944,39.91500392637072,95.80567809238934,50.33265907411016,0.09481891348088531,24956.07
Irati,2003,2.619555143651529,0.6417979610750695,1.3113994439295644,7.653270347316867,8.006712595672104,8.56019134081557,0.04911955514365153,6636.09
Irati,2004,2.7269212179797004,0.5258579023682939,1.4693088448525857,9.031489716340069,34.98756059539038,17.28402194665239,0.047849202513291444,7545.35
Irati,2005,2.7535873330034635,0.446313706086096,1.3651657595249875,13.550406798037654,24.817095747173827,9.493110767930283,0.015338941118258289,7933.55
Irati,2006,2.993404363267377,3.5859969558599696,3.0811770674784373,13.301729832680568,38.38856528019051,21.293659527302893,0.08574327752409944,8677.51
Irati,2007,4.452757873687719,5.930011664722547,4.014830861523079,13.10811991038497,166.69979769847862,13.693514227975172,0.09798366938843527,10766.07
Irati,2008,4.589606605148131,7.127731908693541,5.657600777076251,15.12987608543764,75.7244211264949,16.251058023821468,0.06313744536182612,11852.7
Irati,2009,3.7186424003935072,7.225774717166749,5.419576979832759,16.029185653145795,40.572422406515344,21.6359467359756,0.11756025577963601,13117.82
Irati,2010,3.0849194729136165,12.709126403123475,8.99170326988775,15.117152517080088,17.088489485986432,18.60169362951835,0.12347486578818936,13951.51
Irati,2011,4.2340221047573285,5.326285439692455,5.959154252763095,14.571211044879146,35.68539000466319,14.366911858561652,0.13166746756367131,16371.09
Irati,2012,3.0827285921625545,0.8398645379777455,2.6777939042089987,12.681565654172665,32.029474927602806,17.399780002348717,0.16303821964199322,18991.38
Irati,2013,4.293662312530237,2.7237542331881954,7.921625544267053,19.483864869501694,62.43669384597678,18.6770543590896,0.1644895984518626,22372.64
Irati,2014,4.088465298142718,1.739980449657869,4.0146627565982405,16.490880466925756,82.24320219793499,23.155142941551713,0.15249266862170088,23341.48
Irati,2015,4.693333333333333,1.2750617283950618,4.062222222222222,19.291641761837532,79.89249849576592,35.19160642869575,0.14962962962962964,24825.53
Irati,2016,6.479041916167665,1.3368263473053892,4.628243512974052,17.140109978638026,78.71331353781837,22.235564051244808,0.1531936127744511,26192.95
Irati,2017,4.176411290322581,1.237399193548387,4.928931451612903,19.226148541610332,41.603328780065624,31.825399496738708,0.17842741935483872,29581.54
Irati,2018,4.503073770491803,1.5425204918032787,5.182889344262295,19.378645298521565,63.93703655995492,26.0538650733854,0.18084016393442623,30280.47
Irati,2019,4.462694300518135,1.3927461139896373,5.616580310880829,30.928987370289793,79.34769878808032,30.31284271550663,0.20155440414507772,31333.36
Itapiranga,2003,3.2692195050519843,2.466466539756919,3.6515595255527895,33.263062329014716,31.695438947380218,10.91976115434251,0.2858398008493191,2599.57
Itapiranga,2004,4.14510125074449,3.6526950565812983,5.650833829660512,36.270689842389146,47.56304373347833,14.164093753361598,0.33680762358546756,3070.12
Itapiranga,2005,4.392529685856005,3.972192995641064,5.8959116188185785,43.01995792944281,50.544868595660375,16.484726371751915,0.3802044190590711,3636.98
Itapiranga,2006,4.274692762858443,4.971324533454711,6.715672887270521,43.1440616811983,62.96387064472978,15.421661471274616,0.42080109239872554,3205.36
Itapiranga,2007,3.9257890247369915,5.557861814046062,7.050824566391811,44.67188589865624,84.89183519637973,15.058544314080892,0.41548194483935175,3918.06
Itapiranga,2008,4.168118686868687,5.534027777777778,7.796338383838384,38.34090823925505,82.27674503039583,22.16014368258365,0.39002525252525255,3645.49
Itapiranga,2009,4.2138620043709025,5.454074305338745,8.502341554792382,42.14244104716659,93.4493987661255,17.919196664891786,0.3959413050265376,3869.92
Itapiranga,2010,3.522608732228485,5.247097669723227,8.538529485993102,57.908036544885526,107.90940378430238,10.48818323273591,0.4104273576175654,10003.53
Itapiranga,2011,3.81318468874855,8.825235210723031,11.601688361902307,62.96898625911941,131.83140515621665,16.610152365139193,0.38980538729217684,11823.6
Itapiranga,2012,4.592267810279716,6.493183127440313,11.147602893170326,65.04269829212123,131.24703716523013,20.53218429094284,0.3880176662612814,10649.44
Itapiranga,2013,6.790587943130316,8.620785993667349,13.775066741168436,67.07566486303656,126.85928538480226,22.02947007284566,0.36779040168870675,7849.59
Itapiranga,2014,7.38989724973851,12.41081646465268,14.05051375130745,98.26307690827909,143.46364358580632,20.888013986631638,0.3641173937119301,9086.44
Itapiranga,2015,7.0579338943773635,16.675509208440054,15.564459080375656,94.19509343102268,149.18675225500428,15.203964954085558,0.3735211611172094,8992.71
Itapiranga,2016,7.868629466174959,12.234931382624993,15.02557281905568,91.38177201037905,157.45854223918263,17.689735370004776,0.3744634544465268,11317.46
Itapiranga,2017,7.374932566085237,13.207816339986813,15.293951927111431,96.01712864162562,145.75668797097285,15.598350555892166,0.37900857159983214,11804.14
Itapiranga,2018,7.513623326959847,13.215941682600382,15.663181166347993,98.72357991409238,155.5727841077097,23.0091299182877,0.41067160611854686,12254.57
Itapiranga,2019,7.3057136083451875,15.699442863916548,16.04640825035562,108.46222727232575,182.45498570450215,20.89790372597232,0.430891417733523,14156.01
Jardinopolis,2003,4.110531803962461,0.867570385818561,1.4713242961418145,18.813476469601095,13.320279530894213,7.41011996118488,0.06725755995828989,8725.91
Jardinopolis,2004,4.88430637386181,0.9700053561863953,1.6625602570969469,23.39091985584708,15.643302532297055,10.092917505981843,0.06588109266202463,8190.0
Jardinopolis,2005,2.974442631865144,0.7264817835780315,1.3219140837411636,23.650038314279282,25.604066228821807,8.71546468788461,0.07286568787384448,9333.13
Jardinopolis,2006,3.026504693539481,0.8177802319160685,1.5240198785201546,22.163424335659414,35.279929084816956,10.015080687006735,0.0811706239646604,10457.3
Jardinopolis,2007,3.7713508612873983,1.1592021758839528,1.6596554850407979,28.250199181125534,48.38846175964216,13.198047669226238,0.0957388939256573,11452.97
Jardinopolis,2008,9.125726360274696,1.3169572107765453,2.068145800316957,26.30490088906545,102.42418629038299,8.461944950612468,0.10406761753829899,11412.39
Jardinopolis,2009,9.150451887293993,1.2573099415204678,2.384370015948963,34.23271072883615,124.43283371023446,18.22943321982637,0.10526315789473684,13543.28
Jardinopolis,2010,7.624387588459444,0.6222101252041372,2.556341861731083,33.90798465242504,36.96015571779826,11.56143782547251,0.08383233532934131,13822.96
